City,Date,Avg_Reservoir_Fill,Max_Reservoir_Fill,Total_Storage,Reservoirs_Above_Danger,Reservoir_Risk_Score,Reservoir_Trend_7d,Reservoir_Trend_15d
Kolhapur,2019-11-21,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2019-11-22,100.0,100.0,0.664,1,6,0.0,100.0
Kolhapur,2019-11-23,100.0,100.0,0.664,1,6,0.0,100.0
Kolhapur,2019-11-24,100.0,100.0,0.664,1,6,0.0,100.0
Kolhapur,2019-11-25,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2019-11-26,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2019-11-27,100.0,100.0,0.664,1,6,0.0,100.0
Kolhapur,2019-11-28,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2019-11-29,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2019-11-30,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2019-12-01,0.0,0.0,0.0,0,0,-100.0,-100.0
Kolhapur,2019-12-02,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2019-12-03,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2019-12-04,0.0,0.0,0.0,0,0,-100.0,-100.0
Kolhapur,2019-12-05,0.0,0.0,0.0,0,0,-100.0,-100.0
Kolhapur,2019-12-06,99.77,99.77,0.662,1,6,-0.23000000000000398,-0.23000000000000398
Kolhapur,2019-12-07,0.0,0.0,0.0,0,0,0.0,-100.0
Kolhapur,2019-12-08,0.0,0.0,0.0,0,0,-100.0,-100.0
Kolhapur,2019-12-09,98.19,98.19,0.652,1,6,-1.8100000000000023,-1.8100000000000023
Kolhapur,2019-12-10,98.19,98.19,0.652,1,6,98.19,-1.8100000000000023
Kolhapur,2019-12-11,98.15,98.15,0.652,1,6,98.15,-1.8499999999999943
Kolhapur,2019-12-12,0.0,0.0,0.0,0,0,-99.77,-100.0
Kolhapur,2019-12-13,97.49,97.49,0.647,1,6,97.49,-2.510000000000005
Kolhapur,2019-12-14,97.18,97.18,0.645,1,6,97.18,-2.819999999999993
Kolhapur,2019-12-15,0.0,0.0,0.0,0,0,-98.19,0.0
Kolhapur,2019-12-16,96.58,96.58,0.641,1,6,-1.6099999999999994,-3.4200000000000017
Kolhapur,2019-12-17,96.28,96.28,0.639,1,6,-1.8700000000000045,-3.719999999999999
Kolhapur,2019-12-18,96.06,96.06,0.638,1,6,96.06,96.06
Kolhapur,2019-12-19,95.78,95.78,0.636,1,6,-1.7099999999999937,95.78
Kolhapur,2019-12-20,95.52,95.52,0.634,1,6,-1.6600000000000108,-4.25
Kolhapur,2019-12-21,95.27,95.27,0.633,1,6,95.27,95.27
Kolhapur,2019-12-22,0.0,0.0,0.0,0,0,-96.58,0.0
Kolhapur,2019-12-23,94.77,94.77,0.629,1,4,-1.5100000000000051,-3.4200000000000017
Kolhapur,2019-12-24,94.52,94.52,0.628,1,4,-1.5400000000000063,-3.6700000000000017
Kolhapur,2019-12-25,0.0,0.0,0.0,0,0,-95.78,-98.15
Kolhapur,2019-12-26,93.92,93.92,0.624,1,4,-1.5999999999999943,93.92
Kolhapur,2019-12-27,0.0,0.0,0.0,0,0,-95.27,-97.49
Kolhapur,2019-12-28,93.92,93.92,0.624,1,4,93.92,-3.260000000000005
Kolhapur,2019-12-29,0.0,0.0,0.0,0,0,-94.77,0.0
Kolhapur,2019-12-30,92.09,92.09,0.611,1,4,-2.4299999999999926,-4.489999999999995
Kolhapur,2019-12-31,92.09,92.09,0.611,1,4,92.09,-4.189999999999998
Kolhapur,2020-01-01,0.0,0.0,0.0,0,0,-93.92,-96.06
Kolhapur,2020-01-02,90.77,90.77,0.603,1,4,90.77,-5.010000000000005
Kolhapur,2020-01-03,90.28,90.28,0.599,1,4,-3.6400000000000006,-5.239999999999995
Kolhapur,2020-01-04,89.8,89.8,0.596,1,4,89.8,-5.469999999999999
Kolhapur,2020-01-05,89.46,89.46,0.594,1,4,-2.6300000000000097,89.46
Kolhapur,2020-01-06,89.17,89.17,0.592,1,4,-2.9200000000000017,-5.599999999999994
Kolhapur,2020-01-07,88.88,88.88,0.59,1,4,88.88,-5.640000000000001
Kolhapur,2020-01-08,88.59,88.59,0.588,1,4,-2.1799999999999926,88.59
Kolhapur,2020-01-09,88.3,88.3,0.586,1,4,-1.980000000000004,-5.6200000000000045
Kolhapur,2020-01-10,88.01,88.01,0.584,1,4,-1.789999999999992,88.01
Kolhapur,2020-01-11,0.0,0.0,0.0,0,0,-89.46,-93.92
Kolhapur,2020-01-12,0.0,0.0,0.0,0,0,-89.17,0.0
Kolhapur,2020-01-13,86.9,86.9,0.577,1,4,-1.9799999999999898,-5.189999999999998
Kolhapur,2020-01-14,86.52,86.52,0.574,1,4,-2.0700000000000074,-5.570000000000007
Kolhapur,2020-01-15,0.0,0.0,0.0,0,0,-88.3,0.0
Kolhapur,2020-01-16,0.0,0.0,0.0,0,0,-88.01,-90.77
Kolhapur,2020-01-17,85.8,85.8,0.57,1,4,85.8,-4.480000000000004
Kolhapur,2020-01-18,85.56,85.56,0.568,1,4,85.56,-4.239999999999995
Kolhapur,2020-01-19,85.08,85.08,0.565,1,4,-1.8200000000000074,-4.3799999999999955
Kolhapur,2020-01-20,84.84,84.84,0.563,0,1,-1.6799999999999926,-4.329999999999998
Kolhapur,2020-01-21,84.84,84.84,0.563,0,1,84.84,-4.039999999999992
Kolhapur,2020-01-22,0.0,0.0,0.0,0,0,0.0,-88.59
Kolhapur,2020-01-23,0.0,0.0,0.0,0,0,-85.8,-88.3
Kolhapur,2020-01-24,83.89,83.89,0.557,0,1,-1.6700000000000017,-4.1200000000000045
Kolhapur,2020-01-25,0.0,0.0,0.0,0,0,-85.08,0.0
Kolhapur,2020-01-26,83.04,83.04,0.551,0,1,-1.7999999999999972,83.04
Kolhapur,2020-01-27,82.61,82.61,0.549,0,1,-2.230000000000004,-4.290000000000006
Kolhapur,2020-01-28,82.61,82.61,0.549,0,1,82.61,-3.9099999999999966
Kolhapur,2020-01-29,0.0,0.0,0.0,0,0,0.0,0.0
Kolhapur,2020-01-30,81.49,81.49,0.541,0,1,-2.4000000000000057,81.49
Kolhapur,2020-01-31,81.11,81.11,0.539,0,1,81.11,-4.689999999999998
Kolhapur,2020-02-01,80.74,80.74,0.536,0,1,-2.3000000000000114,-4.820000000000007
Kolhapur,2020-02-02,0.0,0.0,0.0,0,0,-82.61,-85.08
Kolhapur,2020-02-03,80.74,80.74,0.536,0,1,-1.8700000000000045,-4.1000000000000085
Kolhapur,2020-02-04,79.57,79.57,0.528,0,1,79.57,-5.27000000000001
Kolhapur,2020-02-05,79.15,79.15,0.526,0,1,-2.339999999999989,79.15
Kolhapur,2020-02-06,0.0,0.0,0.0,0,0,-81.11,0.0
Kolhapur,2020-02-07,78.31,78.31,0.52,0,1,-2.4299999999999926,-5.579999999999998
Kolhapur,2020-02-08,0.0,0.0,0.0,0,0,0.0,0.0
Kolhapur,2020-02-09,0.0,0.0,0.0,0,0,-80.74,-83.04
Kolhapur,2020-02-10,78.31,78.31,0.52,0,1,-1.259999999999991,-4.299999999999997
Kolhapur,2020-02-11,76.65,76.65,0.509,0,1,-2.5,-5.959999999999994
Kolhapur,2020-02-12,76.33,76.33,0.507,0,1,76.33,76.33
Kolhapur,2020-02-13,0.0,0.0,0.0,0,0,-78.31,-81.49
Kolhapur,2020-02-14,0.0,0.0,0.0,0,0,0.0,-81.11
Kolhapur,2020-02-15,75.54,75.54,0.502,0,1,75.54,-5.199999999999989
Kolhapur,2020-02-16,0.0,0.0,0.0,0,0,-78.31,0.0
Kolhapur,2020-02-17,75.54,75.54,0.502,0,1,-1.1099999999999994,-5.199999999999989
Kolhapur,2020-02-18,75.54,75.54,0.502,0,1,-0.789999999999992,-4.029999999999987
Kolhapur,2020-02-19,0.0,0.0,0.0,0,0,0.0,-79.15
Kolhapur,2020-02-20,0.0,0.0,0.0,0,0,0.0,0.0
Kolhapur,2020-02-21,0.0,0.0,0.0,0,0,-75.54,-78.31
Kolhapur,2020-02-22,0.0,0.0,0.0,0,0,0.0,0.0
Kolhapur,2020-02-23,70.33,70.33,0.467,0,1,-5.210000000000008,70.33
Kolhapur,2020-02-24,70.33,70.33,0.467,0,1,-5.210000000000008,-7.980000000000004
Kolhapur,2020-02-25,70.33,70.33,0.467,0,1,70.33,-6.320000000000007
Kolhapur,2020-02-26,0.0,0.0,0.0,0,0,0.0,-76.33
Kolhapur,2020-02-27,70.28,70.28,0.467,0,1,70.28,70.28
Kolhapur,2020-02-28,69.79,69.79,0.463,0,0,69.79,69.79
Kolhapur,2020-02-29,69.3,69.3,0.46,0,0,-1.0300000000000011,-6.240000000000009
Kolhapur,2020-03-01,0.0,0.0,0.0,0,0,-70.33,0.0
Kolhapur,2020-03-02,0.0,0.0,0.0,0,0,-70.33,-75.54
Kolhapur,2020-03-03,67.78,67.78,0.45,0,0,67.78,-7.760000000000005
Kolhapur,2020-03-04,67.3,67.3,0.447,0,0,-2.980000000000004,67.3
Kolhapur,2020-03-05,0.0,0.0,0.0,0,0,-69.79,0.0
Kolhapur,2020-03-06,66.35,66.35,0.441,0,0,-2.950000000000003,66.35
Kolhapur,2020-03-07,65.88,65.88,0.437,0,0,65.88,65.88
Kolhapur,2020-03-08,65.88,65.88,0.437,0,0,65.88,-4.450000000000003
Kolhapur,2020-03-09,64.95,64.95,0.431,0,0,-2.8299999999999983,-5.3799999999999955
Kolhapur,2020-03-10,64.56,64.56,0.429,0,0,-2.739999999999995,-5.769999999999996
Kolhapur,2020-03-11,64.16,64.16,0.426,0,0,64.16,64.16
Kolhapur,2020-03-12,63.98,63.98,0.425,0,0,-2.3699999999999974,-6.300000000000004
Kolhapur,2020-03-13,0.0,0.0,0.0,0,0,-65.88,-69.79
Kolhapur,2020-03-14,0.0,0.0,0.0,0,0,-65.88,-69.3
Kolhapur,2020-03-15,0.0,0.0,0.0,0,0,-64.95,0.0
Kolhapur,2020-03-16,0.0,0.0,0.0,0,0,-64.56,0.0
Kolhapur,2020-03-17,64.01,64.01,0.425,0,0,-0.14999999999999147,-3.769999999999996
Kolhapur,2020-03-18,64.01,64.01,0.425,0,0,0.030000000000008242,-3.289999999999992
Kolhapur,2020-03-19,61.69,61.69,0.41,0,0,61.69,61.69
Kolhapur,2020-03-20,0.0,0.0,0.0,0,0,0.0,-66.35
Kolhapur,2020-03-21,0.0,0.0,0.0,0,0,0.0,-65.88
Kolhapur,2020-03-22,0.0,0.0,0.0,0,0,0.0,-65.88
Kolhapur,2020-03-23,0.0,0.0,0.0,0,0,-64.01,-64.95
Kolhapur,2020-03-24,58.73,58.73,0.39,0,0,-5.280000000000008,-5.830000000000005
Kolhapur,2020-03-25,58.73,58.73,0.39,0,0,-2.960000000000001,-5.43
Kolhapur,2020-03-26,0.0,0.0,0.0,0,0,0.0,-63.98
Kolhapur,2020-03-27,0.0,0.0,0.0,0,0,0.0,0.0
Kolhapur,2020-03-28,0.0,0.0,0.0,0,0,0.0,0.0
Kolhapur,2020-03-29,0.0,0.0,0.0,0,0,0.0,0.0
Kolhapur,2020-03-30,58.73,58.73,0.39,0,0,0.0,58.73
Kolhapur,2020-03-31,0.0,0.0,0.0,0,0,-58.73,-64.01
Kolhapur,2020-04-01,53.77,53.77,0.357,0,0,53.77,-10.240000000000002
Kolhapur,2020-04-02,0.0,0.0,0.0,0,0,0.0,-61.69
Kolhapur,2020-04-03,53.82,53.82,0.357,0,0,53.82,53.82
Kolhapur,2020-04-04,53.3,53.3,0.354,0,0,53.3,53.3
Kolhapur,2020-04-05,52.75,52.75,0.35,0,0,-5.979999999999997,52.75
Kolhapur,2020-04-06,52.2,52.2,0.347,0,0,52.2,52.2
Kolhapur,2020-04-07,51.64,51.64,0.343,0,0,-2.1300000000000026,-7.089999999999996
Kolhapur,2020-04-08,51.06,51.06,0.339,0,0,51.06,-7.669999999999995
Kolhapur,2020-04-09,50.48,50.48,0.335,0,0,-3.3400000000000034,50.48
Kolhapur,2020-04-10,49.9,49.9,0.331,0,0,-3.3999999999999986,49.9
Kolhapur,2020-04-11,49.36,49.36,0.328,0,0,-3.3900000000000006,49.36
Kolhapur,2020-04-12,48.82,48.82,0.324,0,0,-3.3800000000000026,48.82
Kolhapur,2020-04-13,48.28,48.28,0.321,0,0,-3.3599999999999994,-10.449999999999996
Kolhapur,2020-04-14,47.78,47.78,0.317,0,0,-3.280000000000001,47.78
Kolhapur,2020-04-15,47.35,47.35,0.314,0,0,-3.1299999999999955,-6.420000000000002
Kolhapur,2020-04-16,46.96,46.96,0.312,0,0,-2.9399999999999977,46.96
Kolhapur,2020-04-17,46.57,46.57,0.309,0,0,-2.789999999999999,-7.25
Kolhapur,2020-04-18,46.19,46.19,0.307,0,0,-2.6300000000000026,-7.109999999999999
Kolhapur,2020-04-19,45.79,45.79,0.304,0,0,-2.490000000000002,-6.960000000000001
Kolhapur,2020-04-20,45.42,45.42,0.302,0,0,-2.3599999999999994,-6.780000000000001
Kolhapur,2020-04-21,45.11,45.11,0.3,0,0,-2.240000000000002,-6.530000000000001
Kolhapur,2020-04-22,44.81,44.81,0.298,0,0,-2.1499999999999986,-6.25
Kolhapur,2020-04-23,44.39,44.39,0.295,0,0,-2.1799999999999997,-6.089999999999996
Kolhapur,2020-04-24,43.98,43.98,0.292,0,0,-2.210000000000001,-5.920000000000002
Kolhapur,2020-04-25,43.51,43.51,0.289,0,0,-2.280000000000001,-5.850000000000001
Kolhapur,2020-04-26,43.0,43.0,0.286,0,0,-2.4200000000000017,-5.82
Kolhapur,2020-04-27,42.51,42.51,0.282,0,0,-2.6000000000000014,-5.770000000000003
Kolhapur,2020-04-28,42.01,42.01,0.279,0,0,-2.8000000000000043,-5.770000000000003
Kolhapur,2020-04-29,41.49,41.49,0.275,0,0,-2.8999999999999986,-5.859999999999999
Kolhapur,2020-04-30,40.97,40.97,0.272,0,0,-3.009999999999998,-5.990000000000002
Kolhapur,2020-05-01,40.45,40.45,0.269,0,0,-3.059999999999995,-6.119999999999997
Kolhapur,2020-05-02,39.94,39.94,0.265,0,0,-3.0600000000000023,-6.25
Kolhapur,2020-05-03,39.43,39.43,0.262,0,0,-3.0799999999999983,-6.359999999999999
Kolhapur,2020-05-04,38.92,38.92,0.258,0,0,-3.0899999999999963,-6.5
Kolhapur,2020-05-05,38.52,38.52,0.256,0,0,-2.969999999999999,-6.589999999999996
Kolhapur,2020-05-06,38.11,38.11,0.253,0,0,-2.8599999999999994,-6.700000000000003
Kolhapur,2020-05-07,0.0,0.0,0.0,0,0,-40.45,-44.39
Kolhapur,2020-05-08,0.0,0.0,0.0,0,0,-39.94,-43.98
Kolhapur,2020-05-09,36.76,36.76,0.244,0,0,-2.6700000000000017,-6.75
Kolhapur,2020-05-10,36.28,36.28,0.241,0,0,-2.6400000000000006,-6.719999999999999
Kolhapur,2020-05-11,35.8,35.8,0.238,0,0,-2.720000000000006,-6.710000000000001
Kolhapur,2020-05-12,35.29,35.29,0.234,0,0,-2.8200000000000003,-6.719999999999999
Kolhapur,2020-05-13,34.8,34.8,0.231,0,0,34.8,-6.690000000000005
Kolhapur,2020-05-14,34.3,34.3,0.228,0,0,34.3,-6.670000000000002
Kolhapur,2020-05-15,33.72,33.72,0.224,0,0,-3.039999999999999,-6.730000000000004
Kolhapur,2020-05-16,33.12,33.12,0.22,0,0,-3.1600000000000037,-6.82
Kolhapur,2020-05-17,32.58,32.58,0.216,0,0,-3.219999999999999,-6.850000000000001
Kolhapur,2020-05-18,32.02,32.02,0.213,0,0,-3.269999999999996,-6.899999999999999
Kolhapur,2020-05-19,31.54,31.54,0.209,0,0,-3.259999999999998,-6.980000000000004
Kolhapur,2020-05-20,31.07,31.07,0.206,0,0,-3.229999999999997,-7.039999999999999
Kolhapur,2020-05-21,30.61,30.61,0.203,0,0,-3.1099999999999994,30.61
Kolhapur,2020-05-22,30.14,30.14,0.2,0,0,-2.979999999999997,30.14
Kolhapur,2020-05-23,29.65,29.65,0.197,0,0,-2.9299999999999997,-7.109999999999999
Kolhapur,2020-05-24,29.17,29.17,0.194,0,0,-2.8500000000000014,-7.109999999999999
Kolhapur,2020-05-25,28.69,28.69,0.191,0,0,-2.849999999999998,-7.109999999999996
Kolhapur,2020-05-26,28.22,28.22,0.187,0,0,-2.8500000000000014,-7.07
Kolhapur,2020-05-27,28.01,28.01,0.186,0,0,-2.599999999999998,-6.789999999999996
Kolhapur,2020-05-28,27.98,27.98,0.186,0,0,-2.16,-6.319999999999997
Kolhapur,2020-05-29,27.96,27.96,0.186,0,0,-1.6899999999999977,-5.759999999999998
Kolhapur,2020-05-30,0.0,0.0,0.0,0,0,-29.17,-33.12
Kolhapur,2020-05-31,26.93,26.93,0.179,0,0,-1.7600000000000016,-5.649999999999999
Kolhapur,2020-06-01,26.26,26.26,0.174,0,0,-1.9599999999999973,-5.760000000000002
Kolhapur,2020-06-02,25.99,25.99,0.173,0,0,-2.020000000000003,-5.550000000000001
Kolhapur,2020-06-03,25.91,25.91,0.172,0,0,-2.0700000000000003,-5.16
Kolhapur,2020-06-04,25.81,25.81,0.171,0,0,-2.150000000000002,-4.800000000000001
Kolhapur,2020-06-05,25.72,25.72,0.171,0,0,25.72,-4.420000000000002
Kolhapur,2020-06-06,25.62,25.62,0.17,0,0,-1.3099999999999987,-4.029999999999998
Kolhapur,2020-06-07,25.52,25.52,0.169,0,0,-0.740000000000002,-3.650000000000002
Kolhapur,2020-06-08,25.42,25.42,0.169,0,0,-0.5699999999999967,-3.2699999999999996
Kolhapur,2020-06-09,25.32,25.32,0.168,0,0,-0.5899999999999999,-2.8999999999999986
Kolhapur,2020-06-10,25.42,25.42,0.169,0,0,-0.389999999999997,-2.59
Kolhapur,2020-06-11,25.22,25.22,0.167,0,0,-0.5,-2.7600000000000016
Kolhapur,2020-06-12,25.17,25.17,0.167,0,0,-0.4499999999999993,-2.789999999999999
Kolhapur,2020-06-13,25.72,25.72,0.171,0,0,0.1999999999999993,25.72
Kolhapur,2020-06-14,0.0,0.0,0.0,0,0,-25.42,-26.93
Kolhapur,2020-06-15,0.0,0.0,0.0,0,0,-25.32,-26.26
Kolhapur,2020-06-16,27.49,27.49,0.183,0,0,2.0699999999999967,1.5
Kolhapur,2020-06-17,26.8,26.8,0.178,0,0,1.5800000000000018,0.8900000000000006
Kolhapur,2020-06-18,30.85,30.85,0.205,0,0,5.68,5.040000000000003
Kolhapur,2020-06-19,32.3,32.3,0.214,0,0,6.579999999999998,6.579999999999998
Kolhapur,2020-06-20,33.26,33.26,0.221,0,0,33.26,7.639999999999997
Kolhapur,2020-06-21,33.78,33.78,0.224,0,0,33.78,8.260000000000002
Kolhapur,2020-06-22,34.38,34.38,0.228,0,0,6.890000000000004,8.96
Kolhapur,2020-06-23,34.71,34.71,0.23,0,0,7.91,9.39
Kolhapur,2020-06-24,35.06,35.06,0.233,0,0,4.210000000000001,9.64
Kolhapur,2020-06-25,35.33,35.33,0.235,0,0,3.030000000000001,10.11
Kolhapur,2020-06-26,35.53,35.53,0.236,0,0,2.270000000000003,10.36
Kolhapur,2020-06-27,35.71,35.71,0.237,0,0,1.9299999999999997,9.990000000000002
Kolhapur,2020-06-28,35.92,35.92,0.238,0,0,1.5399999999999991,35.92
Kolhapur,2020-06-29,36.16,36.16,0.24,0,0,1.4499999999999957,36.16
Kolhapur,2020-06-30,36.43,36.43,0.242,0,0,1.3699999999999974,8.940000000000001
Kolhapur,2020-07-01,36.73,36.73,0.244,0,0,1.3999999999999986,9.929999999999996
Kolhapur,2020-07-02,37.03,37.03,0.246,0,0,1.5,6.18
Kolhapur,2020-07-03,37.8,37.8,0.251,0,0,2.0899999999999963,5.5
Kolhapur,2020-07-04,39.11,39.11,0.26,0,0,3.1899999999999977,5.850000000000001
Kolhapur,2020-07-05,40.74,40.74,0.27,0,0,4.580000000000005,6.960000000000001
Kolhapur,2020-07-06,42.17,42.17,0.28,0,0,5.740000000000002,7.789999999999999
Kolhapur,2020-07-07,44.05,44.05,0.293,0,0,7.32,9.339999999999996
Kolhapur,2020-07-08,48.39,48.39,0.321,0,0,11.36,13.329999999999998
Kolhapur,2020-07-09,51.54,51.54,0.342,0,0,13.740000000000002,16.21
Kolhapur,2020-07-10,54.37,54.37,0.361,0,0,15.259999999999998,18.839999999999996
Kolhapur,2020-07-11,56.29,56.29,0.374,0,0,15.549999999999997,20.58
Kolhapur,2020-07-12,57.55,57.55,0.382,0,0,15.379999999999995,21.629999999999995
Kolhapur,2020-07-13,58.36,58.36,0.388,0,0,14.310000000000002,22.200000000000003
Kolhapur,2020-07-14,58.8,58.8,0.39,0,0,10.409999999999997,22.369999999999997
Kolhapur,2020-07-15,59.65,59.65,0.396,0,0,8.11,22.92
Kolhapur,2020-07-16,59.91,59.91,0.398,0,0,5.539999999999999,22.879999999999995
Kolhapur,2020-07-17,60.79,60.79,0.404,0,0,4.5,22.990000000000002
Kolhapur,2020-07-18,62.06,62.06,0.412,0,0,4.510000000000005,22.950000000000003
Kolhapur,2020-07-19,62.97,62.97,0.418,0,0,4.609999999999999,22.229999999999997
Kolhapur,2020-07-20,63.31,63.31,0.42,0,0,4.510000000000005,21.14
Kolhapur,2020-07-21,63.64,63.64,0.423,0,0,3.990000000000002,19.590000000000003
Kolhapur,2020-07-22,64.06,64.06,0.425,0,0,4.150000000000006,15.670000000000002
Kolhapur,2020-07-23,64.44,64.44,0.428,0,0,3.6499999999999986,12.899999999999999
Kolhapur,2020-07-24,64.69,64.69,0.43,0,0,2.6299999999999955,10.32
Kolhapur,2020-07-25,64.95,64.95,0.431,0,0,1.980000000000004,8.660000000000004
Kolhapur,2020-07-26,65.12,65.12,0.432,0,0,1.8100000000000023,7.570000000000007
Kolhapur,2020-07-27,65.24,65.24,0.433,0,0,1.5999999999999943,6.8799999999999955
Kolhapur,2020-07-28,65.37,65.37,0.434,0,0,1.3100000000000023,6.570000000000007
Kolhapur,2020-07-29,65.5,65.5,0.435,0,0,1.0600000000000023,5.850000000000001
Kolhapur,2020-07-30,65.59,65.59,0.435,0,0,0.9000000000000057,5.680000000000007
Kolhapur,2020-07-31,65.76,65.76,0.437,0,0,0.8100000000000023,4.970000000000006
Kolhapur,2020-08-01,66.05,66.05,0.439,0,0,0.9299999999999926,3.989999999999995
Kolhapur,2020-08-02,66.27,66.27,0.44,0,0,1.0300000000000011,3.299999999999997
Kolhapur,2020-08-03,66.61,66.61,0.442,0,0,1.2399999999999949,3.299999999999997
Kolhapur,2020-08-04,68.38,68.38,0.454,0,0,2.8799999999999955,4.739999999999995
Kolhapur,2020-08-05,73.62,73.62,0.489,0,1,8.030000000000001,9.560000000000002
Kolhapur,2020-08-06,79.75,79.75,0.53,0,1,13.989999999999995,15.310000000000002
Kolhapur,2020-08-07,0.0,0.0,0.0,0,0,-66.05,-64.69
Kolhapur,2020-08-08,85.99,85.99,0.571,1,4,19.72,21.039999999999992
Kolhapur,2020-08-09,86.56,86.56,0.575,1,4,19.950000000000003,21.439999999999998
Kolhapur,2020-08-10,87.47,87.47,0.581,1,4,19.090000000000003,22.230000000000004
Kolhapur,2020-08-11,88.64,88.64,0.589,1,4,15.019999999999996,23.269999999999996
Kolhapur,2020-08-12,89.75,89.75,0.596,1,4,10.0,24.25
Kolhapur,2020-08-13,90.53,90.53,0.601,1,4,90.53,24.939999999999998
Kolhapur,2020-08-14,91.16,91.16,0.605,1,4,5.170000000000002,25.39999999999999
Kolhapur,2020-08-15,92.04,92.04,0.611,1,4,5.480000000000004,25.99000000000001
Kolhapur,2020-08-16,93.73,93.73,0.622,1,4,6.260000000000005,27.460000000000008
Kolhapur,2020-08-17,94.77,94.77,0.629,1,4,6.1299999999999955,28.159999999999997
Kolhapur,2020-08-18,94.27,94.27,0.626,1,4,4.519999999999996,25.89
Kolhapur,2020-08-19,93.87,93.87,0.623,1,4,3.3400000000000034,20.25
Kolhapur,2020-08-20,94.72,94.72,0.629,1,4,3.5600000000000023,14.969999999999999
Kolhapur,2020-08-21,94.77,94.77,0.629,1,4,2.7299999999999898,94.77
Kolhapur,2020-08-22,97.49,97.49,0.647,1,6,3.759999999999991,11.5
Kolhapur,2020-08-23,98.15,98.15,0.652,1,6,3.3800000000000097,11.590000000000003
Kolhapur,2020-08-24,99.16,99.16,0.658,1,6,4.890000000000001,11.689999999999998
Kolhapur,2020-08-25,0.0,0.0,0.0,0,0,-93.87,-88.64
Kolhapur,2020-08-26,99.72,99.72,0.662,1,6,5.0,9.969999999999999
Kolhapur,2020-08-27,99.88,99.88,0.663,1,6,5.109999999999999,9.349999999999994
Kolhapur,2020-08-28,100.0,100.0,0.664,1,6,2.510000000000005,8.840000000000003
Kolhapur,2020-08-29,100.0,100.0,0.664,1,6,1.8499999999999943,7.959999999999994
Kolhapur,2020-08-30,100.0,100.0,0.664,1,6,0.8400000000000034,6.269999999999996
Kolhapur,2020-08-31,100.0,100.0,0.664,1,6,100.0,5.230000000000004
Kolhapur,2020-09-01,100.0,100.0,0.664,1,6,0.28000000000000114,5.730000000000004
Kolhapur,2020-09-02,100.0,100.0,0.664,1,6,0.12000000000000455,6.1299999999999955
Kolhapur,2020-09-03,0.0,0.0,0.0,0,0,-100.0,-94.72
Kolhapur,2020-09-04,100.0,100.0,0.664,1,6,0.0,5.230000000000004
Kolhapur,2020-09-05,100.0,100.0,0.664,1,6,0.0,2.510000000000005
Kolhapur,2020-09-06,100.0,100.0,0.664,1,6,0.0,1.8499999999999943
Kolhapur,2020-09-07,100.0,100.0,0.664,1,6,0.0,0.8400000000000034
Kolhapur,2020-09-08,100.0,100.0,0.664,1,6,0.0,100.0
Kolhapur,2020-09-09,100.0,100.0,0.664,1,6,100.0,0.28000000000000114
Kolhapur,2020-09-10,100.0,100.0,0.664,1,6,0.0,0.12000000000000455
Kolhapur,2020-09-11,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-12,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-13,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-14,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-15,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-16,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-17,100.0,100.0,0.664,1,6,0.0,100.0
Kolhapur,2020-09-18,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-19,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-20,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-21,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-22,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-23,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-24,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-25,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-26,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-27,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-28,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-29,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-09-30,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-10-01,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-10-02,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-10-03,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-10-04,100.0,100.0,0.664,1,6,0.0,0.0
Kolhapur,2020-10-05,100.0,100.0,0.664,1,6,0.0,0.0
