city,district,date,year_week,source_url,severity
Khed,,2019-08-10,2019-31,https://news.google.com/rss/articles/CBMi8wFBVV95cUxQWUdnMTdUYzlvaDJnVmNGdkVlSFFjNWtJcTNVREExTE9zeHliNy1UXzlFUzJnb1hTMjM0OFJwbXFzN25GV0ltSFliVmc1cjZ3U01GZzNjeWJiTzU2aWRSZ094V0FNSm5pVHBFakwyeFgzcDRrb0laMzJzZVNfNE9SeVdsU0dJRDhhdkhaOFFzdFc1TV9WZXlnajk5N3Y4YnNyVnkzZEVxNFY2ZG5IeVRTTDBuVjNrTFVGYmwwR1J2YU01bVB4azY1c3NxOWpiazBaT0dPUkphbWhlLWJocHVJTlF5WDBIWVlldmRuNVBFMHJFc1HSAfgBQVVfeXFMTmV6TnZyT3dQdlprdG9iM05pUl9ESDhyMFlBdWhYRFJJVmxiOWpHTEdNNkZ1MDUwTFZZZUNMdkV1bzhFSk5ORV9IRDJSM2pXUU1fclB2MFFValZIOWVCV2lnWWJCcDBGcWU1ZE91NHJmekpRSnFxbklkeTBVY1FuYUJYYUNfRGswc0FHWDNTWUhjazBBUFp0aFJ4NEs1SE14SU1xeDZXa0FrVnlFcEdNMDFzejNhRGpEeWlVUjdqdk95Wk10bXlBRnJGNVh0NjJ3WFJjU2MxcGJCOXY5eElqNUxYRk9FTWJZUU1sdEl3Si1WNkZsYWhqbG0?oc=5,High
Kolhapur,,2019-08-13,2019-32,https://news.google.com/rss/articles/CBMiugFBVV95cUxNSXRfYk9uRWZKVWd2QXBtQmxSTVZTY0luTEdjaWtFYllxV0NPSVBmUlRvRTgwS2hwN0FaaElyU050ak50Vml0U0NEblJiSVN3dzFzaFVYWnNlOC1LZDRPZVEwTUEyYTBvYlE0cEdlMXFZUlAxMWhfeEZOUU40YTZYUlF3bG9JczBza01XdGZERUg2X2ppMUJJR3lRSGpXd2xMYWgxdEwxS2lodS1rWkVMNVRpc3Y0cFRrQ0HSAb8BQVVfeXFMTnI4MVlvNDhKZmx3M25FQ1N0Mmg5N01zMEZZOVdXbnNueWxRZGNOX3hwOUpZOFVwZmVTUU5FUUNqbDNlLTE2VlNvc252VDhhVGk4WGxsYUYwQk1jQ3FkRjhzaUg3YUlteUZ6Mk9QMFFkcVlrekUzNFppNl9fWDl6ZEpHMHJFVHJZVGwxTS1mTU1abUJYVnR2cUp4anB1QzZBdG1wWk1paXFqUkwza24zSHhaTkoyY0hpaXU0d29OQ3M?oc=5,High
Solapur,,2019-09-02,2019-35,https://news.google.com/rss/articles/CBMivgFBVV95cUxOSE5wSjR6eHRHUlhuYWRrN1pSQ2pTYXJKMEhQR3cyNVF3bC1fYlJDMkZQeGQ0ZW1PdWNic3lURjB3SksxZ0ZHeDFEREJpM092UmFFRzJZVzlRSEFoUUdrYXJIbzNfXzBLT0x4MF9RbnFrNWdIU3JSUmY5MXgwTEFOejhZYWFuVUx2WFE3TnFnZTM3eG44eWs3UGpsUzJGdDBiWWhiWHpUVGc1M2d0T25iMVlNR1JlZGt5ZURONnJn0gHEAUFVX3lxTE54UUhjVnVLNmVqOG1URjUtY3hMSW5ZT2phOTZUZllBSmVwZ2llbjRrMTZsUWNIdjBrYUNRUXFNRG5HMC1uaTRpWHlib1NlMGFIZlBrclZMMk9SbVlXeHAtQW00cVoySW5CNkZYdDUxV3JKa2hlRGRncmliUVZxRzd2Q2RJQ0FfVFF0NU9pUGVrRUlPOHFDZkRuMFpBSHQzQXZJOGhzTjJuVlNFTVF0NmFHaHBEQXkyT3pWSl9IX0JGZWFkemw?oc=5,High
Mahabaleshwar,,2019-09-05,2019-35,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPU1ZFdE9WNXBtY2Y2dXRBcFRNYVRlVk9TenV3VHpHT084QXlodFk5TFB6OGxxSlgwR1dxdUZiTjRsM2paX0NPTG4xZ2o0dTBtcTZKX3RybWdaU1NpdkhvV2VCMzhNZ3hrRTJ0U091RXluYVNwcjZjVG1KdDVESnVCYjhudDh0MmVzc2FDdFotbjlTMUdZXy0tdjlUOFJ4SWdxUERqay1oMnhnSDhvUGY2ajZJZm1KRjl3OXVnVXVJZzPSAcYBQVVfeXFMTnNqSnVqOFl2X2FwM0N5R25RWVlCVXU5M2xWZmNxTTZrM3BmMkdfNFdvTk9MWmM2Z3FZcWJCY3J1VFlSMW9VLUtOcWJUYXJCeEctQ0dCTXJJVEltUk1OTk9KUV9OWFdQY0ZZWmVXLTE0M05aQ0xfNHZNNVdQYl80X3BhenRNN2NFc2N6eFlKUWVhWm1EX0JySWdNbllMUU5fZXR3cjdoRjcyUTV0WDI5MmpQT1FldEJ1V3BHVVVVQ3FGWkptNy1R?oc=5,High
Virar,,2019-09-05,2019-35,https://news.google.com/rss/articles/CBMibkFVX3lxTE5MX2JMaUt6azdXT2F6ajhVM21rOVpFeVY5ZUtUb2J0S0xHZ0FPUUNCRUhsMUVjbTdsVkJUYkl5OEV5cUV6T2g4bTVHajBaSjZ0TnNZLU9uWm1tTEhhT2JhYTRsZzU3bXBtTExyMjJ3?oc=5,High
Sindhudurg,,2019-09-05,2019-35,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPU1ZFdE9WNXBtY2Y2dXRBcFRNYVRlVk9TenV3VHpHT084QXlodFk5TFB6OGxxSlgwR1dxdUZiTjRsM2paX0NPTG4xZ2o0dTBtcTZKX3RybWdaU1NpdkhvV2VCMzhNZ3hrRTJ0U091RXluYVNwcjZjVG1KdDVESnVCYjhudDh0MmVzc2FDdFotbjlTMUdZXy0tdjlUOFJ4SWdxUERqay1oMnhnSDhvUGY2ajZJZm1KRjl3OXVnVXVJZzPSAcYBQVVfeXFMTnNqSnVqOFl2X2FwM0N5R25RWVlCVXU5M2xWZmNxTTZrM3BmMkdfNFdvTk9MWmM2Z3FZcWJCY3J1VFlSMW9VLUtOcWJUYXJCeEctQ0dCTXJJVEltUk1OTk9KUV9OWFdQY0ZZWmVXLTE0M05aQ0xfNHZNNVdQYl80X3BhenRNN2NFc2N6eFlKUWVhWm1EX0JySWdNbllMUU5fZXR3cjdoRjcyUTV0WDI5MmpQT1FldEJ1V3BHVVVVQ3FGWkptNy1R?oc=5,High
Thane,,2019-09-05,2019-35,https://news.google.com/rss/articles/CBMibkFVX3lxTE5MX2JMaUt6azdXT2F6ajhVM21rOVpFeVY5ZUtUb2J0S0xHZ0FPUUNCRUhsMUVjbTdsVkJUYkl5OEV5cUV6T2g4bTVHajBaSjZ0TnNZLU9uWm1tTEhhT2JhYTRsZzU3bXBtTExyMjJ3?oc=5,High
Palghar,,2019-09-05,2019-35,https://news.google.com/rss/articles/CBMibkFVX3lxTE5MX2JMaUt6azdXT2F6ajhVM21rOVpFeVY5ZUtUb2J0S0xHZ0FPUUNCRUhsMUVjbTdsVkJUYkl5OEV5cUV6T2g4bTVHajBaSjZ0TnNZLU9uWm1tTEhhT2JhYTRsZzU3bXBtTExyMjJ3?oc=5,High
Daund,,2019-09-05,2019-35,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPU1ZFdE9WNXBtY2Y2dXRBcFRNYVRlVk9TenV3VHpHT084QXlodFk5TFB6OGxxSlgwR1dxdUZiTjRsM2paX0NPTG4xZ2o0dTBtcTZKX3RybWdaU1NpdkhvV2VCMzhNZ3hrRTJ0U091RXluYVNwcjZjVG1KdDVESnVCYjhudDh0MmVzc2FDdFotbjlTMUdZXy0tdjlUOFJ4SWdxUERqay1oMnhnSDhvUGY2ajZJZm1KRjl3OXVnVXVJZzPSAcYBQVVfeXFMTnNqSnVqOFl2X2FwM0N5R25RWVlCVXU5M2xWZmNxTTZrM3BmMkdfNFdvTk9MWmM2Z3FZcWJCY3J1VFlSMW9VLUtOcWJUYXJCeEctQ0dCTXJJVEltUk1OTk9KUV9OWFdQY0ZZWmVXLTE0M05aQ0xfNHZNNVdQYl80X3BhenRNN2NFc2N6eFlKUWVhWm1EX0JySWdNbllMUU5fZXR3cjdoRjcyUTV0WDI5MmpQT1FldEJ1V3BHVVVVQ3FGWkptNy1R?oc=5,High
Dehu,,2019-09-26,2019-38,https://news.google.com/rss/articles/CBMitAFBVV95cUxQb29nWk1JZHo5RE5RZGhwRFo2dUZiT2cyOTFGWUVfdERUTnFCZmwtUkVjdHE0Z3pjWEY5M25pVzhKZ21vOTg1aWU5emJzWDV1N3daMlNCaWIyM0NvS2NybG5XbzZ5ZXEwQWpTTWlneWM3VkdQa3lMZFNLQ2xXZG5Mb1lrbXJJSHZMeHhlOGNKRzd4ZjNrWmstdmJiSlNCTUExVzVmc3VjSl94T3NudHFqdXBrVW_SAbsBQVVfeXFMUHpnSGdZeTNaeWFueEFJakJ5dFBSYi1pc25hQjBERWxFR3JSMHgtVEJVSm41c01NWWpobEE2N1ZLOTNUM1I3cW1RWHMyTnJ1QkdpZEpJQ0lMSG4xREpEbV84cUYzdmZZVlRIM29QRjNlT1NjSXptYVJLSEdBRTItaEdiRHhwdXdjY1Mybk0tUjNtMjBrZmZfX1VJMGltLXc0aDNDdXFpRWNKMDMyQzRWeENJZjd5TzFYOERzQQ?oc=5,High
Baramati,,2019-09-26,2019-38,https://news.google.com/rss/articles/CBMitAFBVV95cUxQb29nWk1JZHo5RE5RZGhwRFo2dUZiT2cyOTFGWUVfdERUTnFCZmwtUkVjdHE0Z3pjWEY5M25pVzhKZ21vOTg1aWU5emJzWDV1N3daMlNCaWIyM0NvS2NybG5XbzZ5ZXEwQWpTTWlneWM3VkdQa3lMZFNLQ2xXZG5Mb1lrbXJJSHZMeHhlOGNKRzd4ZjNrWmstdmJiSlNCTUExVzVmc3VjSl94T3NudHFqdXBrVW_SAbsBQVVfeXFMUHpnSGdZeTNaeWFueEFJakJ5dFBSYi1pc25hQjBERWxFR3JSMHgtVEJVSm41c01NWWpobEE2N1ZLOTNUM1I3cW1RWHMyTnJ1QkdpZEpJQ0lMSG4xREpEbV84cUYzdmZZVlRIM29QRjNlT1NjSXptYVJLSEdBRTItaEdiRHhwdXdjY1Mybk0tUjNtMjBrZmZfX1VJMGltLXc0aDNDdXFpRWNKMDMyQzRWeENJZjd5TzFYOERzQQ?oc=5,High
Khed,,2019-09-26,2019-38,https://news.google.com/rss/articles/CBMitAFBVV95cUxQb29nWk1JZHo5RE5RZGhwRFo2dUZiT2cyOTFGWUVfdERUTnFCZmwtUkVjdHE0Z3pjWEY5M25pVzhKZ21vOTg1aWU5emJzWDV1N3daMlNCaWIyM0NvS2NybG5XbzZ5ZXEwQWpTTWlneWM3VkdQa3lMZFNLQ2xXZG5Mb1lrbXJJSHZMeHhlOGNKRzd4ZjNrWmstdmJiSlNCTUExVzVmc3VjSl94T3NudHFqdXBrVW_SAbsBQVVfeXFMUHpnSGdZeTNaeWFueEFJakJ5dFBSYi1pc25hQjBERWxFR3JSMHgtVEJVSm41c01NWWpobEE2N1ZLOTNUM1I3cW1RWHMyTnJ1QkdpZEpJQ0lMSG4xREpEbV84cUYzdmZZVlRIM29QRjNlT1NjSXptYVJLSEdBRTItaEdiRHhwdXdjY1Mybk0tUjNtMjBrZmZfX1VJMGltLXc0aDNDdXFpRWNKMDMyQzRWeENJZjd5TzFYOERzQQ?oc=5,High
Jalgaon,,2019-09-26,2019-38,https://news.google.com/rss/articles/CBMikwFBVV95cUxQN0M5WEJJOU1Xc1E4WmRjVS05RWJvNUpSNXdUcjdNWlp1Rmp1QkVwcXdIOUVfWXRqOEdhOXhXLVBXVmtnWGI5SjJXUHhuU2lhVGtCczhzbTNRMDBpMkhMYmF1Z1AwcDN5TUpkUlNaODJiUXFPMWdtWHNKdFc0TWtBaTVNQ01aMmkyTG1OYUN3aFBQTWs?oc=5,High
Rajgurunagar,,2019-09-26,2019-38,https://news.google.com/rss/articles/CBMitAFBVV95cUxQb29nWk1JZHo5RE5RZGhwRFo2dUZiT2cyOTFGWUVfdERUTnFCZmwtUkVjdHE0Z3pjWEY5M25pVzhKZ21vOTg1aWU5emJzWDV1N3daMlNCaWIyM0NvS2NybG5XbzZ5ZXEwQWpTTWlneWM3VkdQa3lMZFNLQ2xXZG5Mb1lrbXJJSHZMeHhlOGNKRzd4ZjNrWmstdmJiSlNCTUExVzVmc3VjSl94T3NudHFqdXBrVW_SAbsBQVVfeXFMUHpnSGdZeTNaeWFueEFJakJ5dFBSYi1pc25hQjBERWxFR3JSMHgtVEJVSm41c01NWWpobEE2N1ZLOTNUM1I3cW1RWHMyTnJ1QkdpZEpJQ0lMSG4xREpEbV84cUYzdmZZVlRIM29QRjNlT1NjSXptYVJLSEdBRTItaEdiRHhwdXdjY1Mybk0tUjNtMjBrZmZfX1VJMGltLXc0aDNDdXFpRWNKMDMyQzRWeENJZjd5TzFYOERzQQ?oc=5,High
Bhor,,2019-09-26,2019-38,https://news.google.com/rss/articles/CBMiwwFBVV95cUxPdkZsZ0VVZ2l1U1Y1RVNkemdHaXNwb2NLQjBFWGNYMnMwcVRPdVRpSTBSZVBoRmpWRWVETHNJc21ia0UxSUE5c0VSSlJpQl9qZ2lNV01MNVhGdVZnYVdFcGtsdl9tOXpYT3RZQk42U1ZhT2d6c0RaT2RJQ2xZZzZwaGdWRE9ZckRSR0N4U3FaenNLcC11cFJYbjRhT3JkaUgyRUhEelE4YlZZMjdOT2w3Z29DTkYxazVmRVNxQmtWSmdsM0nSAcgBQVVfeXFMUEpibXRxZ2J1NnVhb1VuVGR4Y01DWE94cTE0a01nRDcxcGlQLU91eEJzQzNLeHNfNUd1TzFhb3JIWVNVTnVtaG1MaFZZR09xSmlGN0RKcWlYQUg0d3ViamdDM1dKN0N5R2JSZ1lpelpaMDhoRXdNYzA3NGh5LUtRaEVRWkFrNUxra0RCR255NXRWYzB3Mjd5NzN5cE1MaC1qNEZySUVlMnlvaS1MM2NJVXVPNm5hN2VXMmN3Y3hLWVFkaGt6Z0hKNTY?oc=5,High
Saswad,,2019-09-27,2019-38,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQTVpMRXpFbG1pT1JSaV81bVU3TEFtemNfZmZCUXE5S2ZBdFZhaU5Gc3ZnMHpaeC03Sy0xTnN0Tlo1Y05rU3lVVFdWVDB2RU9jNmdjQ21UZHprMS1kY2VtbERMYklZZU14bWVnRzJFVER3N0JxWi0tMDM5ZTNFR0pYYnF1YVZURXBZTDFJcExQZkVmTnFKNW55NGpDMW5QeDJfbXZaRTQzUDk?oc=5,High
Ambegaon,,2019-09-27,2019-38,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQTVpMRXpFbG1pT1JSaV81bVU3TEFtemNfZmZCUXE5S2ZBdFZhaU5Gc3ZnMHpaeC03Sy0xTnN0Tlo1Y05rU3lVVFdWVDB2RU9jNmdjQ21UZHprMS1kY2VtbERMYklZZU14bWVnRzJFVER3N0JxWi0tMDM5ZTNFR0pYYnF1YVZURXBZTDFJcExQZkVmTnFKNW55NGpDMW5QeDJfbXZaRTQzUDk?oc=5,High
Nashik,,2019-09-27,2019-38,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPb2tBbEktQzFWb1VkV19jOF9TZkVqZDN2UjV5VWZ6YTZ6MkNjSlNOYVZSVHptSVRTOWQyWTNCNnRTTXZMcl80OUhOU2pGdGZpNkxmdjVOd1JVY0VlUE92dE9lVXVtNDhDOC0zdWU4eVBHLW9qYXhaYUZzaHNaQ3hoTkNxVG5qMW9ELUlTcDVfQlFDX1E0ODRxa3NYUHVzMFBTLTk3ZFpOSmRHbV9qS2pSbGhjZVFtNU1RdENpYTFHMTlnYW1XSE1YVjNYZW9JY3h2ZmZ3dXpQYjh3QzTSAeABQVVfeXFMTVhSQkl3MV9SNU9Vd2NUaENTQkhuYnhpZWgwcGQyRnBxN1dKakdORDZDZDMtQktNVGlKWEdyVHVpeXJ2YlpIV01CVzA2cnBJZGR2c2p3MnpiYVF0VTdZM2xxUGF0SDlsN1NfLVZSYWxjM0pIcjNtdG85X2YxLVhSdHhHRlk1WkJuY1Q4Qk5PSVo0dTZMaDlOcEFNUFB3WDhCQmd5aS04NkhKOWRNbzFJZkplSTNMVUZIVnVUT3hLS3diMHdYWmQ4eTQ1VW9MdDQ3ZEZILUNNZHVPYUtqNlc5ZXQ?oc=5,High
Pune,,2019-10-06,2019-40,https://news.google.com/rss/articles/CBMixwFBVV95cUxOeEpDWF9PZTBRV3hVeDMxeHpKeWF6UWhNS1U3T2RWclN3Q0J3Tk5hdjBEaGRJS2VmUW1IdWdBYldmRjNpVlNzWkt4T0x1eF9BNllHOVBCMXNZMk5YbERCd25pZ3ZYMmswdnBzeWJ5b3pXVnEwSTVYZHNFTjMwaTVjazhWMWVjenJxc0hJY05DQnJBLXVwZ2JBNmRPYmNQc1VIaExMR1JrOEE1dkgtY3hYMnNQVXRlV0pVX0Q1Mi1PNnpEclNTZzVB0gHOAUFVX3lxTE5OZXRISWNDbGY5YjUxaEdnbS1fZnZvNFZFMVpEcnB2X0FWbGt6OTA4WE9fNlU0N0sza2ljZWtHejdLQll2SG8xSUswUC1oUjBQNEVCbU1YbXg3LUJPWTd4bTFCdGRBdG9iOUJoT2o1YW1HcHBTdlhkMEdBcGJKS2FHVDE2U0NfR3ZPNWoxc295UFJ1TjBueXRkWkkxYzhsMFRhbmtXN2FPSkxLTi10RWJwTXlUNGdDdzlWT1IxZzlQeGZpNEhxVjRhVzNzNG5n?oc=5,High
Solapur,,2019-10-21,2019-42,https://news.google.com/rss/articles/CBMirgFBVV95cUxNeDZZRjZYWnBkcHhVQktBSlBPN3EtaTlFQk1jOVBfdGNLRUpmVWtfazlxa1NCTWhvOUdBa1A3ZWhHLW5wSGxQNkNqMThpS25HQ0tIeTF6NFAxV05Hdkh5Zl9yRU1XbFZiR1ZfbF9vSmU2YWFsa2tsTmozTjNrbmtaYTRfRVlQTW1rajVia3AzaUtSTElaQUhVZlowLWRFQmJyNGpfTnlLOHBhQk9kbGfSAbMBQVVfeXFMUEdwdTdfTHFDV2RTUzA1RWdocDNIN2Y2NDF0RDM4bVVQQ2hXa29iUmVXcGZPQnV6bGJ2cnd1UWZWTlhsZXJmMzhES2wtRU8zQXNIQ1FtQVNoQTg4azdldC16WjExcVhnQkNab2NqTDdCRmREazAyTE5nZEYtSTB3SUlUTnlsVHpueldmYnBaM01hTl9oRnZ3UE84X3c4elp6dERKeHdSdmNNYWQyd29xTUNvbVE?oc=5,High
Ahmednagar,,2020-05-30,2020-21,https://news.google.com/rss/articles/CBMijwFBVV95cUxQRjlULXp6QnF4U25VY2tWNXViRlJyUF8zN2Z3TFF0b0s1ckVLazNQdXUzZG1oUURXTzltbkp1MUwtV25yV3pJeFRJdDNDSV9sN2xDVWFxZW90djhxRTlRbXNnUF9GZ3RqSWRlMko3MmRHYXkxNlk1VmtUczhRbFdJZGdxRGRTR3lUM3JsS3Zlbw?oc=5,High
Palghar,,2020-06-02,2020-22,https://news.google.com/rss/articles/CBMi-gFBVV95cUxQaEROWEhDSHFzc253TEtpOHlFVTA4aDNXMl9HaFJfSXRCRHVTSWNXWVFsSTVwMHlfdkdUVld5RzZUa25Ub2htQ0RaSlFwMmhZQXFhd2N2X3lxOUxHSmdaU3oyU2NOck9iVGJRa3hpSDd0b3BaVEt6ZEt2eWtZNDdOOC1lcDhyMXdWSENoX3pvV1R4NG1BOHJVX0NuV1JVU1VsYXc2OWRoWVM0T3JTdnBiSDVCaHhLYWRrbWtwbU9Iemd6MWdQQ2l0MVBPTG00M1l2bnk4TjBtVU1fRG5TcHVVdEZtd1huMUhhRFV2Q0ZNUDlzRGxtdFNoUG9n0gH_AUFVX3lxTFBPZXZDOVk4TGZNNnkwbnctQThGZnF3ODVVbEpId0JaYzY3Vkt0cUhMX19PTXBJSHlnZ2JyUmJrT044aFZvdG9YN1VjYi1zMVR2d2FRRmFOTVFMTEhuc1ZFN01pTGZFa1lVZnRMSkYzcFJLWHV4Mk00Xzd6eW5QY1kzM0MwNTdkSDVpZDlVWFNFODRJN3RPZ0U5N0ZJUHBraUN5RkUyVVdid081QVBGMUNmdE5MUWxEaERBZm5ISDF0a0FHdUIwN0JMbTlnVENmUWJlOWx3TWJ6dlVUcVMtd0RleERLOThya3JOdHMzdmU1X1JfVjBRanQyaF84SF96SQ?oc=5,High
Pune,,2020-06-04,2020-22,https://news.google.com/rss/articles/CBMid0FVX3lxTFBhZXpEQ3hKREtRQk1RQXlhZUxDQlZxWC1SLTBNTzNCOVNYTUJKa1B5ZThhZEEzQnplSnlMOV9wSHpua1l0Sk1OV2pYdDBUYkRyYkhTV05fbXZ5N0NIRnpTLWpudDE5UWRPU185VlMtSF80X2U0eTJB?oc=5,High
Thane,,2020-06-04,2020-22,https://news.google.com/rss/articles/CBMid0FVX3lxTFBhZXpEQ3hKREtRQk1RQXlhZUxDQlZxWC1SLTBNTzNCOVNYTUJKa1B5ZThhZEEzQnplSnlMOV9wSHpua1l0Sk1OV2pYdDBUYkRyYkhTV05fbXZ5N0NIRnpTLWpudDE5UWRPU185VlMtSF80X2U0eTJB?oc=5,High
Nashik,,2020-06-04,2020-22,https://news.google.com/rss/articles/CBMid0FVX3lxTFBhZXpEQ3hKREtRQk1RQXlhZUxDQlZxWC1SLTBNTzNCOVNYTUJKa1B5ZThhZEEzQnplSnlMOV9wSHpua1l0Sk1OV2pYdDBUYkRyYkhTV05fbXZ5N0NIRnpTLWpudDE5UWRPU185VlMtSF80X2U0eTJB?oc=5,High
Jalgaon,,2020-06-15,2020-24,https://news.google.com/rss/articles/CBMivwFBVV95cUxPSEF0Ny14S3dsa0FFSWItOHF5WldrX3ZyWktObjBHYS01NnlLZmlSeF8ybVpqOWNkeEhVRmJ0OW4tTF9ZUHhTTWgxSWVJOTFtc2JfLUwzZ1h6WGpPX0xHREJZMW1oMWVmZDJxcnotMEF3S3RhMW5EOWxZYjFGTHAyWFZvZ0lGYzdtZEY2TnFJdlBUbXlBcV9sSVcwV1dYaW5aR09xMHdhN3VXcVNGMXdvWkh3Y1FUTGdta2xuTHpnRdIBxgFBVV95cUxPdUZMN1FJNjNvVTN1Yjhqb0E0TUxFV2Q0d2ZqLVRqVWwyTTRQMzJTTXE0WnNnanhMajRqRVFRY0VpZ2ZDem45ZzlBSGxaZENuYVlXUzFlcFZqZm5xOVJubnZ6SS15Z0JGaTNmM3dHaEVpNldScjhJNWVEQmF1cEYxb283VVJkcGpYa1JUQnliM25MZHVfNlduMVNkZE5CcURSbmFfQkpEOV9LT3pveE5HYUFPa2lqVXFFMHNtckZmWWp4TURxeUE?oc=5,High
Thane,,2020-06-30,2020-26,https://news.google.com/rss/articles/CBMi2AFBVV95cUxNSC0zLURMRVo1LUJGZGcyTUNxNjgyRVZEa2JWS2t5RjE3Sk96Y0lxaUZCdGdaejdsQlJvX1dtRWpYMWlORU56TVNCSlMxYjZ5V19QeC1jam03WHgxM01xSzM3czNURTk4SFFjWHM3bGFPZjItQkI4UG9PS1B5MHJsRHVveGNRVUM5TFBUczhSSndfUGRqN3NUdDlZYlQyYUhfclQ1TGh0OUVuU0VBdTljREJ4WU5qSEJSSkxtcHhzMUE3M2V6LW8xc2Nua2dmYXdYQVIzTDNHdXDSAd4BQVVfeXFMTXNKTzdSaktjLTZfR1ZyTFZkTmhDWWprT2pIQTBPRmxKWElpQmZwbF9INmxibDY4MHBkMXFnaHA1eHJYMEwzUDd0cHJtMnJGLVUwS2NESmpYS1k0VjFBLVlyVXR3a1JRNkhxWGowNk1nZzlqQ3JBck03OVlJNWNVZHlKUnRGQzdTbFJpQjN2bFNpUUwzRUVkSWRiQWNOV0hiXzIxTl9JNjBwdlBxUXVlLTZVOTkzVXZZcnRhR2Z5RklPeldCSGtfNmp6LTNHUDlsRU91dlNSWTJER00wc2dB?oc=5,High
Thane,,2020-07-06,2020-27,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOUXJlMEhiblYyVkFodW1zVUNVdTBObkxELWdXaWlSM0ZPNHlRMjhPdmQ4ZWUyczNkSC1neDBPQzBhcnBra290YTdwM0ZyMFg2UTc5ZjlvcFR1WTFjeE9YNGw4UjhwaXQ4ZDAxd0QzcmtJT2c1Wk80QVFJMnl6b2FaME11XzdVakROcTZNVTFTWnd0MWlrZmdjWXN2azJkRVg0Wkp5MVc4U25tZ09EY2N0Nl9zWUpkRWVUa09uOTBzT09IcTDSAcgBQVVfeXFMTXNhcnBkbTAxTnZTZ0VJdllIUElmTTZXSXNhV3VGWF9XamdrRW5QUTV0S1pCbFVNWE44dkdpMl9INnJHSC1hV3FXelhiZENBdUZZTGtwR0tVMnZScnhwTnE2WWhMdmx2YWNvZ014QTFCSUlYSUVkbXB3Qm5VRlFOdjlhenhMb0Izc3dNMnJjT2FoQ28xWUhyd1NNdUYtWWVjUkFiaEVCcTBrVzU5bWYtSDFOWnpPM2dGVnNmNkcxRUpfOHdseXZFU0M?oc=5,High
Palghar,,2020-07-16,2020-28,https://news.google.com/rss/articles/CBMi1wFBVV95cUxPWHlNWS15RUxDM3lwOFpBU0xLV3lqdW9hZTJoZzI5WmN6NUxzVUhHN0NaYWxUZ0wtMTV4dE43U2VtU2E3Vmw2Y2h1LTdHZzJZWGFtbDVZd3dzVm0zeG90NGZKaEZpR1U5UDhzVGVOZTlxWmQyU3dGeTd1Tl9BNWszbnhuV00tLWRUdDBvanNvWjJaamN0UjNtaEc1RE9jY0NiT0dSV1VMc3V6MHpLOEYxM2g2SzVkRW96bVQ2c1lnRXVBeWN4MDFObVE1M2NHNjNtNFI4QmZib9IB3wFBVV95cUxQWFZWcjFnMXd6UlNYQlJqUEJNQlhHN1MtZU5aZ2VGT0tzSFlMaUVNQzl2RVdFSXBFQ1loRDRhLUZMR0M1WGdSVUpaWXViN3hCVTl4RVBERnpVV1hFQzhuT3QzUWg0YmxSdnFCTWRWajhOQlVOSHZDVkUzTGVLMkRQbXlKVnFEOXRxM0haT19fUGVUZHEyVzJQWGU4a3JXZXNZb1R3V2d4am5sV1hkbTR6R2pCWXU2QWlVSmEyMS1NNkRRRlhHSmt4UFVZbkk4TFJzd1FyRzJMQUJISEQzUW9r?oc=5,High
Pune,,2020-08-01,2020-30,https://news.google.com/rss/articles/CBMiswFBVV95cUxQck90OHUtdFNSWUoyTi1mTjczRWpjU1pCeV9GV3hUVEdJc1cyclE0dkVmV1RJa3kxN3RVM3hnRjlBZzdPZXFOcndkYXlFSzRRS216d2xsMkJ3ckFETU5VMUZLcnZVMTNrUE5yRTI4dTJZeU5wUmlQSkdlRUctQ21LS284SmhUMzVweTBPYkNnc29TUGN4MjNvaEp6Nkl6TjVaOEJsNHMzVjFwZThLdnRJRGVnQdIBuAFBVV95cUxOU3BDMTZTV2xCYjZWQ1RBTlJhVE9uS29vQmVwNnpEeGhtd19zd1lPTXIxSWJUVXUtc19WLXIwbnRuMWc5VWJDcjE2aTNvamRaRzRzVzhQdVEtcFZSbU9VVnpraFRCYldxUVlhNU9WazZZTFNBcVNxUmFWeVlSZkdmN2RXbXd5cU5RT2lvSkNtc1hYa0lDeERrRzRYVUNoVU15eGZVVVdWOG5WSzBMNGwzNTRiSnFkNzdG?oc=5,High
